Timeframe,power
2019-07-01 00:00:00,0.0
2019-07-01 01:00:00,0.0
2019-07-01 02:00:00,0.0
2019-07-01 03:00:00,0.0
2019-07-01 04:00:00,0.0
2019-07-01 05:00:00,0.218
2019-07-01 06:00:00,1.893
2019-07-01 07:00:00,7.091
2019-07-01 08:00:00,13.161
2019-07-01 09:00:00,17.255000000000003
2019-07-01 10:00:00,20.881999999999998
2019-07-01 11:00:00,22.046
2019-07-01 12:00:00,17.064999999999998
2019-07-01 13:00:00,14.607
2019-07-01 14:00:00,20.228
2019-07-01 15:00:00,16.463
2019-07-01 16:00:00,10.66
2019-07-01 17:00:00,1.6039999999999999
2019-07-01 18:00:00,0.609
2019-07-01 19:00:00,0.087
2019-07-01 20:00:00,0.0
2019-07-01 21:00:00,0.0
2019-07-01 22:00:00,0.0
2019-07-01 23:00:00,0.0
2019-07-02 00:00:00,0.0
2019-07-02 01:00:00,0.0
2019-07-02 02:00:00,0.0
2019-07-02 03:00:00,0.0
2019-07-02 04:00:00,0.0
2019-07-02 05:00:00,0.236
2019-07-02 06:00:00,2.122
2019-07-02 07:00:00,3.0140000000000002
2019-07-02 08:00:00,5.118
2019-07-02 09:00:00,7.041
2019-07-02 10:00:00,11.975999999999999
2019-07-02 11:00:00,5.421
2019-07-02 12:00:00,7.024000000000001
2019-07-02 13:00:00,11.019
2019-07-02 14:00:00,18.393
2019-07-02 15:00:00,14.818
2019-07-02 16:00:00,8.708
2019-07-02 17:00:00,4.151
2019-07-02 18:00:00,1.0770000000000002
2019-07-02 19:00:00,0.182
2019-07-02 20:00:00,0.0
2019-07-02 21:00:00,0.0
2019-07-02 22:00:00,0.0
2019-07-02 23:00:00,0.0
2019-07-03 00:00:00,0.0
2019-07-03 01:00:00,0.0
2019-07-03 02:00:00,0.0
2019-07-03 03:00:00,0.0
2019-07-03 04:00:00,0.0
2019-07-03 05:00:00,0.272
2019-07-03 06:00:00,2.283
2019-07-03 07:00:00,7.756
2019-07-03 08:00:00,12.453
2019-07-03 09:00:00,16.409
2019-07-03 10:00:00,18.814
2019-07-03 11:00:00,19.961
2019-07-03 12:00:00,17.139
2019-07-03 13:00:00,19.899
2019-07-03 14:00:00,17.851
2019-07-03 15:00:00,15.155
2019-07-03 16:00:00,10.2
2019-07-03 17:00:00,2.241
2019-07-03 18:00:00,0.808
2019-07-03 19:00:00,0.1429999999999999
2019-07-03 20:00:00,0.0
2019-07-03 21:00:00,0.0
2019-07-03 22:00:00,0.0
2019-07-03 23:00:00,0.0
2019-07-04 00:00:00,0.0
2019-07-04 01:00:00,0.0
2019-07-04 02:00:00,0.0
2019-07-04 03:00:00,0.0
2019-07-04 04:00:00,0.0
2019-07-04 05:00:00,0.273
2019-07-04 06:00:00,2.08
2019-07-04 07:00:00,6.436
2019-07-04 08:00:00,12.195
2019-07-04 09:00:00,15.614
2019-07-04 10:00:00,15.742
2019-07-04 11:00:00,18.535
2019-07-04 12:00:00,20.139
2019-07-04 13:00:00,14.966999999999999
2019-07-04 14:00:00,18.957
2019-07-04 15:00:00,9.646
2019-07-04 16:00:00,4.765000000000001
2019-07-04 17:00:00,3.9170000000000003
2019-07-04 18:00:00,1.26
2019-07-04 19:00:00,0.12
2019-07-04 20:00:00,0.0
2019-07-04 21:00:00,0.0
2019-07-04 22:00:00,0.0
2019-07-04 23:00:00,0.0
2019-07-05 00:00:00,0.0
2019-07-05 01:00:00,0.0
2019-07-05 02:00:00,0.0
2019-07-05 03:00:00,0.0
2019-07-05 04:00:00,0.0
2019-07-05 05:00:00,0.2
2019-07-05 06:00:00,1.922
2019-07-05 07:00:00,6.724
2019-07-05 08:00:00,10.997
2019-07-05 09:00:00,16.243000000000002
2019-07-05 10:00:00,18.795
2019-07-05 11:00:00,19.858
2019-07-05 12:00:00,17.852
2019-07-05 13:00:00,19.305
2019-07-05 14:00:00,17.366
2019-07-05 15:00:00,14.306000000000001
2019-07-05 16:00:00,10.2
2019-07-05 17:00:00,2.157
2019-07-05 18:00:00,0.734
2019-07-05 19:00:00,0.102
2019-07-05 20:00:00,0.0
2019-07-05 21:00:00,0.0
2019-07-05 22:00:00,0.0
2019-07-05 23:00:00,0.0
2019-07-06 00:00:00,0.0
2019-07-06 01:00:00,0.0
2019-07-06 02:00:00,0.0
2019-07-06 03:00:00,0.0
2019-07-06 04:00:00,0.0
2019-07-06 05:00:00,0.24399999999999988
2019-07-06 06:00:00,1.793
2019-07-06 07:00:00,6.314
2019-07-06 08:00:00,9.709
2019-07-06 09:00:00,7.303
2019-07-06 10:00:00,12.096
2019-07-06 11:00:00,20.011
2019-07-06 12:00:00,17.796
2019-07-06 13:00:00,13.052999999999999
2019-07-06 14:00:00,11.277999999999999
2019-07-06 15:00:00,9.290000000000001
2019-07-06 16:00:00,0.16
2019-07-06 17:00:00,0.0
2019-07-06 18:00:00,0.0
2019-07-06 19:00:00,0.0
2019-07-06 20:00:00,0.0
2019-07-06 21:00:00,0.0
2019-07-06 22:00:00,0.0
2019-07-06 23:00:00,0.0
2019-07-07 00:00:00,0.0
2019-07-07 01:00:00,0.0
2019-07-07 02:00:00,0.0
2019-07-07 03:00:00,0.0
2019-07-07 04:00:00,0.0
2019-07-07 05:00:00,0.427
2019-07-07 06:00:00,2.577
2019-07-07 07:00:00,5.564
2019-07-07 08:00:00,13.367999999999999
2019-07-07 09:00:00,12.488000000000001
2019-07-07 10:00:00,19.311
